"Timestamp";"DateTime";"Temperature";"CO2";"Humidity";"Noise";"Pressure"
1522621408;"2018-04-01 17:23:28";26;519;32;35;803.8
1522621709;"2018-04-01 17:28:29";25.9;513;32;35;803.8
1522622009;"2018-04-01 17:33:29";25.9;511;32;35;803.8
1522622309;"2018-04-01 17:38:29";25.9;508;32;40;803.7
1522622610;"2018-04-01 17:43:30";25.8;508;32;44;803.8
1522622911;"2018-04-01 17:48:31";25.8;518;32;44;803.8
1522623211;"2018-04-01 17:53:31";25.8;520;32;44;803.8
1522623510;"2018-04-01 17:58:30";25.8;522;32;36;803.8
1522623811;"2018-04-01 18:03:31";25.7;534;33;38;803.8
1522624112;"2018-04-01 18:08:32";25.7;544;33;35;803.7
1522624412;"2018-04-01 18:13:32";25.7;552;33;35;803.8
1522624711;"2018-04-01 18:18:31";25.7;556;33;35;803.8
1522625011;"2018-04-01 18:23:31";25.7;538;33;35;803.8
1522625312;"2018-04-01 18:28:32";25.7;541;33;35;803.7
1522625612;"2018-04-01 18:33:32";25.7;538;33;35;803.7
1522625912;"2018-04-01 18:38:32";25.7;549;33;35;803.6
1522626213;"2018-04-01 18:43:33";25.7;541;33;35;803.6
1522626518;"2018-04-01 18:48:38";25.7;544;33;35;803.6
1522626818;"2018-04-01 18:53:38";25.7;538;33;35;803.6
1522627122;"2018-04-01 18:58:42";25.7;538;33;35;803.6
1522627422;"2018-04-01 19:03:42";25.7;543;33;39;803.6
1522627721;"2018-04-01 19:08:41";25.7;543;33;49;803.6
1522628025;"2018-04-01 19:13:45";25.7;540;33;47;803.6
1522628330;"2018-04-01 19:18:50";25.7;561;34;45;803.6
1522628635;"2018-04-01 19:23:55";25.7;559;34;40;803.7
1522628934;"2018-04-01 19:28:54";25.6;566;34;40;803.7
1522629234;"2018-04-01 19:33:54";25.6;576;34;41;803.7
1522629535;"2018-04-01 19:38:55";25.6;591;34;42;803.7
1522629835;"2018-04-01 19:43:55";25.5;598;35;46;803.8
1522630140;"2018-04-01 19:49:00";25.5;597;35;43;803.9
1522630440;"2018-04-01 19:54:00";25.5;604;35;39;803.9
1522630739;"2018-04-01 19:58:59";25.5;607;35;36;804
1522631039;"2018-04-01 20:03:59";25.4;593;35;36;804
1522631340;"2018-04-01 20:09:00";25.4;564;35;39;804
1522631644;"2018-04-01 20:14:04";25.3;563;35;38;804.2
1522631945;"2018-04-01 20:19:05";25.3;568;35;38;804.2
1522632245;"2018-04-01 20:24:05";25.2;554;35;35;804.2
1522632550;"2018-04-01 20:29:10";25.2;554;35;36;804.3
1522632850;"2018-04-01 20:34:10";25.1;544;36;35;804.4
1522633154;"2018-04-01 20:39:14";25.1;546;36;35;804.4
1522633454;"2018-04-01 20:44:14";25;538;36;35;804.4
1522633758;"2018-04-01 20:49:18";24.9;521;36;35;804.5
1522634062;"2018-04-01 20:54:22";24.9;520;36;35;804.5
1522634362;"2018-04-01 20:59:22";24.8;517;36;35;804.6
1522634663;"2018-04-01 21:04:23";24.8;505;37;35;804.6
1522634963;"2018-04-01 21:09:23";24.7;499;36;35;804.6
1522635263;"2018-04-01 21:14:23";24.7;494;37;35;804.7
1522635564;"2018-04-01 21:19:24";24.7;502;37;35;804.7
1522635864;"2018-04-01 21:24:24";24.6;493;37;38;804.7
1522636164;"2018-04-01 21:29:24";24.6;492;37;35;804.8
1522636464;"2018-04-01 21:34:24";24.6;501;37;35;804.8
1522636764;"2018-04-01 21:39:24";24.6;510;37;40;804.9
1522637064;"2018-04-01 21:44:24";24.6;529;37;45;804.9
1522637365;"2018-04-01 21:49:25";24.6;549;37;42;805
1522637669;"2018-04-01 21:54:29";24.6;581;37;38;805
1522637973;"2018-04-01 21:59:33";24.6;572;37;42;805.1
1522638273;"2018-04-01 22:04:33";24.5;604;37;38;805.1
1522638574;"2018-04-01 22:09:34";24.5;604;37;38;805.1
1522638874;"2018-04-01 22:14:34";24.5;602;37;38;805.2
1522639174;"2018-04-01 22:19:34";24.5;605;37;36;805.3
1522639474;"2018-04-01 22:24:34";24.4;621;37;35;805.3
1522639775;"2018-04-01 22:29:35";24.4;599;38;37;805.4
1522640080;"2018-04-01 22:34:40";24.4;602;38;39;805.4
1522640379;"2018-04-01 22:39:39";24.4;587;38;40;805.5
1522640679;"2018-04-01 22:44:39";24.4;579;38;38;805.5
1522640979;"2018-04-01 22:49:39";24.4;581;38;39;805.5
1522641283;"2018-04-01 22:54:43";24.4;571;38;40;805.5
1522641586;"2018-04-01 22:59:46";24.4;570;38;37;805.6
1522641890;"2018-04-01 23:04:50";24.4;553;38;39;805.6
1522642195;"2018-04-01 23:09:55";24.4;561;38;37;805.7
1522642499;"2018-04-01 23:14:59";24.3;562;38;48;805.7
1522642803;"2018-04-01 23:20:03";24.3;552;38;47;805.8
1522643103;"2018-04-01 23:25:03";24.2;566;39;43;805.8
1522643403;"2018-04-01 23:30:03";24.2;568;39;36;805.8
1522643703;"2018-04-01 23:35:03";24.2;562;39;35;805.8
1522644003;"2018-04-01 23:40:03";24.2;567;39;35;805.9
1522644303;"2018-04-01 23:45:03";24.2;565;39;36;805.9
1522644604;"2018-04-01 23:50:04";24.2;570;39;35;805.9
1522644904;"2018-04-01 23:55:04";24.2;579;39;35;805.9
1522645208;"2018-04-02 00:00:08";24.2;571;39;35;806
1522645512;"2018-04-02 00:05:12";24.2;566;39;35;806
1522645813;"2018-04-02 00:10:13";24.2;568;39;35;806
1522646113;"2018-04-02 00:15:13";24.1;565;39;35;806
1522646413;"2018-04-02 00:20:13";24.1;555;39;35;806
1522646717;"2018-04-02 00:25:17";24.1;554;39;35;806
1522647021;"2018-04-02 00:30:21";24.1;544;38;35;806
1522647321;"2018-04-02 00:35:21";24.1;540;38;35;806
1522647621;"2018-04-02 00:40:21";24.1;543;38;35;806
1522647921;"2018-04-02 00:45:21";24;545;38;35;806
1522648222;"2018-04-02 00:50:22";24;551;38;36;806
1522648522;"2018-04-02 00:55:22";23.9;545;38;35;805.9
1522648822;"2018-04-02 01:00:22";23.9;524;38;35;805.9
1522649126;"2018-04-02 01:05:26";23.9;521;38;35;805.9
1522649427;"2018-04-02 01:10:27";23.9;532;38;35;805.8
1522649727;"2018-04-02 01:15:27";23.8;521;38;35;805.8
1522650027;"2018-04-02 01:20:27";23.8;512;38;35;805.8
1522650331;"2018-04-02 01:25:31";23.8;501;38;35;805.8
1522650635;"2018-04-02 01:30:35";23.7;508;38;36;805.8
1522650935;"2018-04-02 01:35:35";23.7;504;38;35;805.7
1522651239;"2018-04-02 01:40:39";23.7;502;38;35;805.6
1522651540;"2018-04-02 01:45:40";23.6;493;38;35;805.6
1522651844;"2018-04-02 01:50:44";23.6;497;38;35;805.6
1522652144;"2018-04-02 01:55:44";23.6;495;38;35;805.6
1522652448;"2018-04-02 02:00:48";23.6;491;38;35;805.5
1522652748;"2018-04-02 02:05:48";23.5;484;38;35;805.5
1522653052;"2018-04-02 02:10:52";23.5;492;38;35;805.4
1522653356;"2018-04-02 02:15:56";23.5;478;38;35;805.4
1522653657;"2018-04-02 02:20:57";23.5;491;38;35;805.3
1522653957;"2018-04-02 02:25:57";23.4;479;38;35;805.3
1522654257;"2018-04-02 02:30:57";23.4;471;38;35;805.2
1522654561;"2018-04-02 02:36:01";23.4;471;38;35;805.2
1522654862;"2018-04-02 02:41:02";23.4;476;38;35;805.2
1522655166;"2018-04-02 02:46:06";23.3;478;38;35;805.2
1522655469;"2018-04-02 02:51:09";23.3;465;38;35;805.2
1522655774;"2018-04-02 02:56:14";23.3;475;38;35;805.2
1522656074;"2018-04-02 03:01:14";23.3;477;38;35;805.2
1522656378;"2018-04-02 03:06:18";23.2;477;38;35;805.2
1522656682;"2018-04-02 03:11:22";23.2;476;38;35;805.2
1522656983;"2018-04-02 03:16:23";23.2;476;38;35;805.2
1522657283;"2018-04-02 03:21:23";23.2;472;38;35;805.2
1522657587;"2018-04-02 03:26:27";23.2;482;38;35;805.2
1522657887;"2018-04-02 03:31:27";23.2;466;38;35;805.2
1522658188;"2018-04-02 03:36:28";23.1;466;38;35;805.2
1522658487;"2018-04-02 03:41:27";23.1;469;38;35;805.1
1522658787;"2018-04-02 03:46:27";23.1;467;38;35;805.2
1522659089;"2018-04-02 03:51:29";23.1;464;38;35;805.2
1522659392;"2018-04-02 03:56:32";23.1;469;38;35;805.1
1522659696;"2018-04-02 04:01:36";23;466;38;35;805.1
1522659997;"2018-04-02 04:06:37";23;468;38;35;805.1
1522660296;"2018-04-02 04:11:36";23;465;38;35;805.2
1522660596;"2018-04-02 04:16:36";22.9;480;38;35;805.3
1522660897;"2018-04-02 04:21:37";22.9;467;38;35;805.3
1522661197;"2018-04-02 04:26:37";22.9;466;38;35;805.3
1522661497;"2018-04-02 04:31:37";22.9;472;38;35;805.2
1522661798;"2018-04-02 04:36:38";22.9;463;39;35;805.3
1522662098;"2018-04-02 04:41:38";22.9;466;39;35;805.2
1522662402;"2018-04-02 04:46:42";22.9;466;39;35;805.2
1522662701;"2018-04-02 04:51:41";22.9;464;39;35;805.3
1522663002;"2018-04-02 04:56:42";22.9;467;39;35;805.4
1522663307;"2018-04-02 05:01:47";22.9;460;39;35;805.3
1522663607;"2018-04-02 05:06:47";22.8;462;39;35;805.3
1522663907;"2018-04-02 05:11:47";22.8;468;39;35;805.3
1522664211;"2018-04-02 05:16:51";22.8;464;39;35;805.3
1522664514;"2018-04-02 05:21:54";22.8;464;39;35;805.3
1522664818;"2018-04-02 05:26:58";22.7;459;39;35;805.3
1522665120;"2018-04-02 05:32:00";22.7;460;39;35;805.4
1522665424;"2018-04-02 05:37:04";22.7;458;39;35;805.3
1522665723;"2018-04-02 05:42:03";22.7;461;39;35;805.3
1522666027;"2018-04-02 05:47:07";22.7;465;39;35;805.3
1522666327;"2018-04-02 05:52:07";22.7;469;39;35;805.3
1522666632;"2018-04-02 05:57:12";22.6;462;39;35;805.4
1522666932;"2018-04-02 06:02:12";22.6;459;39;35;805.3
1522667236;"2018-04-02 06:07:16";22.6;463;39;35;805.3
1522667540;"2018-04-02 06:12:20";22.6;463;39;35;805.4
1522667844;"2018-04-02 06:17:24";22.6;465;39;35;805.4
1522668148;"2018-04-02 06:22:28";22.6;467;39;35;805.4
1522668452;"2018-04-02 06:27:32";22.5;462;39;35;805.5
1522668753;"2018-04-02 06:32:33";22.5;466;39;35;805.5
1522669057;"2018-04-02 06:37:37";22.5;460;39;35;805.5
1522669360;"2018-04-02 06:42:40";22.5;465;39;35;805.5
1522669664;"2018-04-02 06:47:44";22.4;462;39;35;805.6
1522669966;"2018-04-02 06:52:46";22.4;462;39;35;805.6
1522670270;"2018-04-02 06:57:50";22.4;458;39;35;805.7
1522670576;"2018-04-02 07:02:56";22.4;459;39;35;805.7
1522670876;"2018-04-02 07:07:56";22.4;458;39;35;805.7
1522671180;"2018-04-02 07:13:00";22.4;465;39;35;805.8
1522671484;"2018-04-02 07:18:04";22.3;473;39;35;805.8
1522671784;"2018-04-02 07:23:04";22.3;464;39;35;805.9
1522672087;"2018-04-02 07:28:07";22.3;467;40;35;805.9
1522672391;"2018-04-02 07:33:11";22.3;479;40;35;805.9
1522672695;"2018-04-02 07:38:15";22.3;468;40;35;806
1522672996;"2018-04-02 07:43:16";22.3;467;40;35;806
1522673300;"2018-04-02 07:48:20";22.2;460;40;35;806
1522673603;"2018-04-02 07:53:23";22.3;463;40;41;806
1522673907;"2018-04-02 07:58:27";22.2;474;40;45;806.1
1522674207;"2018-04-02 08:03:27";22.1;480;40;38;806.1
1522674511;"2018-04-02 08:08:31";22.1;469;40;41;806.1
1522674813;"2018-04-02 08:13:33";22.1;486;41;46;806.1
1522675118;"2018-04-02 08:18:38";22.1;489;41;41;806.2
1522675423;"2018-04-02 08:23:43";22.1;506;41;37;806.3
1522675727;"2018-04-02 08:28:47";22.1;504;41;42;806.3
1522676031;"2018-04-02 08:33:51";22.1;518;41;39;806.3
1522676335;"2018-04-02 08:38:55";22.1;534;41;41;806.4
1522676639;"2018-04-02 08:43:59";22.1;523;41;38;806.5
1522676942;"2018-04-02 08:49:02";22.1;524;41;38;806.6
1522677242;"2018-04-02 08:54:02";22.1;515;41;39;806.6
1522677547;"2018-04-02 08:59:07";22.1;526;41;35;806.6
1522677847;"2018-04-02 09:04:07";22.2;524;41;36;806.7
1522678151;"2018-04-02 09:09:11";22.2;528;41;36;806.7
1522678454;"2018-04-02 09:14:14";22.2;530;41;36;806.8
1522678758;"2018-04-02 09:19:18";22.2;534;41;37;806.8
1522679058;"2018-04-02 09:24:18";22.3;538;41;36;806.8
1522679362;"2018-04-02 09:29:22";22.3;541;41;37;806.8
1522679662;"2018-04-02 09:34:22";22.3;547;41;37;806.8
1522679962;"2018-04-02 09:39:22";22.3;555;41;35;806.9
1522680266;"2018-04-02 09:44:26";22.4;552;41;35;806.9
1522680570;"2018-04-02 09:49:30";22.4;548;41;35;806.9
1522680874;"2018-04-02 09:54:34";22.5;543;41;35;807
1522681178;"2018-04-02 09:59:38";22.5;531;41;35;807
1522681483;"2018-04-02 10:04:43";22.6;528;41;35;807
1522681787;"2018-04-02 10:09:47";22.6;522;41;35;807
1522682087;"2018-04-02 10:14:47";22.6;520;41;35;807
1522682387;"2018-04-02 10:19:47";22.6;525;41;35;807.1
1522682687;"2018-04-02 10:24:47";22.7;520;41;39;807
1522682987;"2018-04-02 10:29:47";22.7;527;41;40;807
1522683292;"2018-04-02 10:34:52";22.8;527;41;37;807
1522683596;"2018-04-02 10:39:56";22.8;544;41;36;807.1
1522683899;"2018-04-02 10:44:59";22.9;551;41;35;807.1
1522684200;"2018-04-02 10:50:00";23;547;41;35;807
1522684505;"2018-04-02 10:55:05";23.1;539;41;35;807
1522684809;"2018-04-02 11:00:09";23.1;532;41;35;807
1522685108;"2018-04-02 11:05:08";23.2;526;41;35;807
1522685408;"2018-04-02 11:10:08";23.3;537;41;35;807
1522685709;"2018-04-02 11:15:09";23.4;526;41;35;806.9
1522686009;"2018-04-02 11:20:09";23.4;518;41;35;806.8
1522686314;"2018-04-02 11:25:14";23.5;513;40;43;806.8
1522686614;"2018-04-02 11:30:14";23.6;521;40;42;806.7
1522686914;"2018-04-02 11:35:14";23.7;535;40;46;806.7
1522687214;"2018-04-02 11:40:14";23.8;543;40;43;806.7
1522687515;"2018-04-02 11:45:15";23.9;555;40;41;806.7
1522687815;"2018-04-02 11:50:15";24;557;40;42;806.6
1522688115;"2018-04-02 11:55:15";24.2;550;40;40;806.6
1522688420;"2018-04-02 12:00:20";24.2;560;40;45;806.5
1522688721;"2018-04-02 12:05:21";24.4;556;40;39;806.5
1522689021;"2018-04-02 12:10:21";24.4;562;40;37;806.4
1522689321;"2018-04-02 12:15:21";24.6;565;40;39;806.3
1522689621;"2018-04-02 12:20:21";24.6;556;40;43;806.3
1522689925;"2018-04-02 12:25:25";24.8;572;40;37;806.2
1522690225;"2018-04-02 12:30:25";24.8;560;39;35;806.2
1522690525;"2018-04-02 12:35:25";24.9;542;39;36;806.1
1522690825;"2018-04-02 12:40:25";25;545;39;36;806
1522691130;"2018-04-02 12:45:30";25.1;535;39;35;806
1522691430;"2018-04-02 12:50:30";25.2;539;38;36;805.9
1522691731;"2018-04-02 12:55:31";25.3;535;38;35;805.8
1522692031;"2018-04-02 13:00:31";25.3;545;38;36;805.8
1522692332;"2018-04-02 13:05:32";25.4;545;38;38;805.7
1522692632;"2018-04-02 13:10:32";25.5;555;38;38;805.6
1522692935;"2018-04-02 13:15:35";25.5;559;38;39;805.6
1522693236;"2018-04-02 13:20:36";25.6;561;38;40;805.5
1522693537;"2018-04-02 13:25:37";25.6;551;38;39;805.4
1522693837;"2018-04-02 13:30:37";25.5;565;38;40;805.4
1522694138;"2018-04-02 13:35:38";25.5;561;38;40;805.3
1522694438;"2018-04-02 13:40:38";25.5;558;38;36;805.3
1522694738;"2018-04-02 13:45:38";25.5;548;38;40;805.2
1522695038;"2018-04-02 13:50:38";25.4;555;38;43;805.1
1522695339;"2018-04-02 13:55:39";25.4;544;38;35;805
1522695639;"2018-04-02 14:00:39";25.3;563;38;35;804.9
1522695942;"2018-04-02 14:05:42";25.4;563;38;37;804.8
1522696243;"2018-04-02 14:10:43";25.4;560;38;43;804.8
1522696545;"2018-04-02 14:15:45";25.4;575;38;46;804.6
1522696845;"2018-04-02 14:20:45";25.5;573;38;47;804.5
1522697145;"2018-04-02 14:25:45";25.6;567;38;50;804.4
1522697445;"2018-04-02 14:30:45";25.7;566;37;52;804.4
1522697744;"2018-04-02 14:35:44";25.9;549;37;49;804.3
1522698044;"2018-04-02 14:40:44";25.9;554;37;48;804.2
1522698348;"2018-04-02 14:45:48";25.9;571;37;49;804.2
1522698649;"2018-04-02 14:50:49";25.9;564;37;49;804.1
1522698949;"2018-04-02 14:55:49";25.9;571;37;47;804.1
1522699250;"2018-04-02 15:00:50";25.9;579;37;47;804
1522699550;"2018-04-02 15:05:50";25.9;567;37;51;804
1522699850;"2018-04-02 15:10:50";25.8;553;37;49;803.9
1522700150;"2018-04-02 15:15:50";25.8;543;37;45;803.9
1522700451;"2018-04-02 15:20:51";25.7;528;37;55;803.8
1522700751;"2018-04-02 15:25:51";25.7;532;37;44;803.8
1522701052;"2018-04-02 15:30:52";25.7;523;37;35;803.8
1522701352;"2018-04-02 15:35:52";25.6;516;37;36;803.7
1522701653;"2018-04-02 15:40:53";25.6;529;37;38;803.6
1522701953;"2018-04-02 15:45:53";25.7;535;37;47;803.6
1522702253;"2018-04-02 15:50:53";25.7;550;37;37;803.5
1522702553;"2018-04-02 15:55:53";25.8;527;37;35;803.4
1522702853;"2018-04-02 16:00:53";25.9;520;37;43;803.4
1522703157;"2018-04-02 16:05:57";26;521;37;38;803.3
1522703457;"2018-04-02 16:10:57";26;514;36;36;803.2
1522703757;"2018-04-02 16:15:57";26.1;507;36;35;803.2
1522704057;"2018-04-02 16:20:57";26;506;36;35;803.2
1522704359;"2018-04-02 16:25:59";26;506;36;35;803.2
1522704660;"2018-04-02 16:31:00";26;509;36;35;803.1
1522704959;"2018-04-02 16:35:59";26;506;36;35;803.1
1522705259;"2018-04-02 16:40:59";25.9;505;36;35;803
1522705560;"2018-04-02 16:46:00";25.8;504;36;35;803
1522705860;"2018-04-02 16:51:00";25.8;499;36;35;803
1522706161;"2018-04-02 16:56:01";25.7;493;36;35;802.9
1522706461;"2018-04-02 17:01:01";25.6;494;36;35;802.9
1522706761;"2018-04-02 17:06:01";25.6;495;36;35;802.9
1522707061;"2018-04-02 17:11:01";25.5;504;36;36;802.8
1522707362;"2018-04-02 17:16:02";25.5;502;36;36;802.9
1522707662;"2018-04-02 17:21:02";25.5;502;37;47;802.8
1522707963;"2018-04-02 17:26:03";25.6;503;37;45;802.8
1522708264;"2018-04-02 17:31:04";25.6;509;37;45;802.7
1522708563;"2018-04-02 17:36:03";25.7;504;37;39;802.6
1522708867;"2018-04-02 17:41:07";25.7;517;37;35;802.6
1522709168;"2018-04-02 17:46:08";25.8;523;37;35;802.6
1522709469;"2018-04-02 17:51:09";25.8;524;37;41;802.6
1522709769;"2018-04-02 17:56:09";25.9;512;37;41;802.6
1522710069;"2018-04-02 18:01:09";25.9;516;37;36;802.6
1522710370;"2018-04-02 18:06:10";25.9;510;36;38;802.6
1522710430;"2018-04-02 18:07:10";26;504;36;35;802.6
1522710729;"2018-04-02 18:12:09";27.4;"";36;"";802.6
1522711031;"2018-04-02 18:17:11";28.6;"";35;"";802.6
1522711334;"2018-04-02 18:22:14";29.3;"";33;"";802.7
1522711636;"2018-04-02 18:27:16";29.7;"";33;"";802.6
1522711939;"2018-04-02 18:32:19";30;"";32;"";802.6
1522712242;"2018-04-02 18:37:22";30.3;"";32;"";802.6
1522712545;"2018-04-02 18:42:25";30.4;"";32;"";802.6
1522712847;"2018-04-02 18:47:27";30.6;"";31;"";802.6
1522712924;"2018-04-02 18:48:44";30.6;547;31;38;802.7
1522713226;"2018-04-02 18:53:46";29.8;612;31;35;802.7
1522713526;"2018-04-02 18:58:46";28.5;572;32;35;802.7
1522713827;"2018-04-02 19:03:47";27.6;556;32;35;802.7
1522714127;"2018-04-02 19:08:47";27.1;529;33;36;802.7
1522714426;"2018-04-02 19:13:46";26.6;533;33;37;802.7
1522714726;"2018-04-02 19:18:46";26.3;516;34;36;802.6
1522715028;"2018-04-02 19:23:48";26;518;34;42;802.6
1522715328;"2018-04-02 19:28:48";25.8;522;34;37;802.7
1522715628;"2018-04-02 19:33:48";25.6;510;35;43;802.8
1522715929;"2018-04-02 19:38:49";25.4;510;35;46;802.8
1522716233;"2018-04-02 19:43:53";25.4;528;35;46;802.9
1522716533;"2018-04-02 19:48:53";25.3;539;36;35;802.9
1522716833;"2018-04-02 19:53:53";25.2;523;36;35;803
1522717134;"2018-04-02 19:58:54";25.1;529;36;35;803
1522717434;"2018-04-02 20:03:54";25.1;527;36;38;803.1
1522717734;"2018-04-02 20:08:54";25;532;36;38;803.2
1522718034;"2018-04-02 20:13:54";24.9;531;36;36;803.3
1522718335;"2018-04-02 20:18:55";24.9;528;36;36;803.3
1522718635;"2018-04-02 20:23:55";24.9;522;36;41;803.3
1522718935;"2018-04-02 20:28:55";24.8;515;36;35;803.4
1522719239;"2018-04-02 20:33:59";24.7;505;36;35;803.4
1522719539;"2018-04-02 20:38:59";24.7;509;36;35;803.4
1522719841;"2018-04-02 20:44:01";24.6;502;37;35;803.5
1522720145;"2018-04-02 20:49:05";24.6;493;37;35;803.5
1522720445;"2018-04-02 20:54:05";24.5;500;37;35;803.5
1522720749;"2018-04-02 20:59:09";24.4;497;37;35;803.5
1522721049;"2018-04-02 21:04:09";24.4;487;37;35;803.5
1522721349;"2018-04-02 21:09:09";24.4;486;37;35;803.6
1522721654;"2018-04-02 21:14:14";24.4;479;37;35;803.7
1522721958;"2018-04-02 21:19:18";24.3;482;38;35;803.7
1522722258;"2018-04-02 21:24:18";24.3;479;38;35;803.8
1522722558;"2018-04-02 21:29:18";24.2;480;38;35;803.9
1522722858;"2018-04-02 21:34:18";24.2;479;38;35;804
1522723158;"2018-04-02 21:39:18";24.2;479;38;35;804
1522723462;"2018-04-02 21:44:22";24.2;470;38;35;804.1
1522723762;"2018-04-02 21:49:22";24.2;489;38;40;804.1
1522724063;"2018-04-02 21:54:23";24.2;505;38;44;804.1
1522724363;"2018-04-02 21:59:23";24.1;516;38;39;804.1
1522724666;"2018-04-02 22:04:26";24.1;513;38;39;804.2
1522724967;"2018-04-02 22:09:27";24.1;509;38;36;804.3
1522725271;"2018-04-02 22:14:31";24.1;531;38;35;804.3
1522725571;"2018-04-02 22:19:31";24.1;525;38;41;804.4
1522725875;"2018-04-02 22:24:35";24.1;518;38;43;804.4
1522726175;"2018-04-02 22:29:35";24.1;516;38;47;804.5
1522726476;"2018-04-02 22:34:36";24.1;520;38;44;804.6
1522726776;"2018-04-02 22:39:36";24;519;39;45;804.7
1522727080;"2018-04-02 22:44:40";24;516;39;46;804.8
1522727380;"2018-04-02 22:49:40";24;525;39;46;804.9
1522727680;"2018-04-02 22:54:40";24;508;39;35;804.9
1522727980;"2018-04-02 22:59:40";23.9;509;39;39;804.9
1522728284;"2018-04-02 23:04:44";23.9;494;39;45;805
1522728585;"2018-04-02 23:09:45";23.9;496;39;41;805
1522728885;"2018-04-02 23:14:45";23.9;490;39;38;805
1522729189;"2018-04-02 23:19:49";23.9;488;39;38;805
1522729493;"2018-04-02 23:24:53";23.8;485;39;39;805.1
1522729797;"2018-04-02 23:29:57";23.8;482;39;42;805.1
1522730101;"2018-04-02 23:35:01";23.8;478;39;40;805.1
1522730401;"2018-04-02 23:40:01";23.7;479;39;39;805.1
1522730702;"2018-04-02 23:45:02";23.7;483;39;38;805.1
1522731006;"2018-04-02 23:50:06";23.7;482;39;40;805.1
1522731306;"2018-04-02 23:55:06";23.7;491;39;38;805.1
1522731607;"2018-04-03 00:00:07";23.6;480;39;38;805.1
1522731907;"2018-04-03 00:05:07";23.7;488;39;38;805.2
1522732207;"2018-04-03 00:10:07";23.6;480;39;38;805.1
1522732511;"2018-04-03 00:15:11";23.7;481;39;38;805.1
1522732811;"2018-04-03 00:20:11";23.7;483;39;42;805.2
1522733111;"2018-04-03 00:25:11";23.7;489;39;38;805.1
1522733415;"2018-04-03 00:30:15";23.7;487;39;38;805.1
1522733720;"2018-04-03 00:35:20";23.7;493;39;38;805.1
1522734024;"2018-04-03 00:40:24";23.7;492;39;38;805.1
1522734324;"2018-04-03 00:45:24";23.7;481;40;38;805.1
1522734624;"2018-04-03 00:50:24";23.7;487;40;35;805
1522734924;"2018-04-03 00:55:24";23.7;496;40;35;805.1
1522735229;"2018-04-03 01:00:29";23.7;485;40;35;805
1522735528;"2018-04-03 01:05:28";23.7;492;40;45;805
1522735832;"2018-04-03 01:10:32";23.7;512;40;45;804.9
1522736136;"2018-04-03 01:15:36";23.7;501;40;42;804.9
1522736440;"2018-04-03 01:20:40";23.6;503;40;39;804.9
1522736745;"2018-04-03 01:25:45";23.6;505;40;37;804.8
1522737046;"2018-04-03 01:30:46";23.6;501;40;35;804.8
1522737346;"2018-04-03 01:35:46";23.6;495;40;35;804.8
1522737650;"2018-04-03 01:40:50";23.6;491;40;35;804.8
1522737950;"2018-04-03 01:45:50";23.6;487;40;35;804.7
1522738254;"2018-04-03 01:50:54";23.5;479;40;35;804.8
1522738557;"2018-04-03 01:55:57";23.5;485;40;35;804.7
1522738858;"2018-04-03 02:00:58";23.5;480;40;35;804.7
1522739159;"2018-04-03 02:05:59";23.5;487;40;35;804.7
1522739459;"2018-04-03 02:10:59";23.4;487;40;35;804.6
1522739759;"2018-04-03 02:15:59";23.4;480;40;35;804.6
1522740059;"2018-04-03 02:20:59";23.4;481;40;35;804.6
1522740360;"2018-04-03 02:26:00";23.4;476;40;35;804.5
1522740660;"2018-04-03 02:31:00";23.3;474;40;35;804.5
1522740960;"2018-04-03 02:36:00";23.3;479;40;35;804.5
1522741260;"2018-04-03 02:41:00";23.3;480;40;35;804.5
1522741564;"2018-04-03 02:46:04";23.3;482;40;35;804.5
1522741868;"2018-04-03 02:51:08";23.2;476;40;35;804.4
1522742169;"2018-04-03 02:56:09";23.2;480;40;35;804.4
1522742473;"2018-04-03 03:01:13";23.2;477;40;35;804.4
1522742772;"2018-04-03 03:06:12";23.2;472;40;35;804.4
1522743073;"2018-04-03 03:11:13";23.2;472;40;35;804.4
1522743374;"2018-04-03 03:16:14";23.1;473;40;35;804.4
1522743678;"2018-04-03 03:21:18";23.1;466;40;35;804.3
1522743982;"2018-04-03 03:26:22";23.1;468;40;35;804.4
1522744282;"2018-04-03 03:31:22";23.1;468;40;35;804.3
1522744586;"2018-04-03 03:36:26";23.1;465;40;35;804.3
1522744890;"2018-04-03 03:41:30";23;456;40;35;804.3
1522745190;"2018-04-03 03:46:30";23;459;40;35;804.3
1522745493;"2018-04-03 03:51:33";22.9;460;40;35;804.3
1522745798;"2018-04-03 03:56:38";22.9;458;40;35;804.3
1522746098;"2018-04-03 04:01:38";22.9;454;40;35;804.3
1522746397;"2018-04-03 04:06:37";22.9;452;40;35;804.3
1522746701;"2018-04-03 04:11:41";22.8;454;40;35;804.2
1522747007;"2018-04-03 04:16:47";22.8;451;40;35;804.2
1522747307;"2018-04-03 04:21:47";22.8;455;40;35;804.2
1522747606;"2018-04-03 04:26:46";22.8;456;40;35;804.2
1522747906;"2018-04-03 04:31:46";22.7;452;40;35;804.2
1522748208;"2018-04-03 04:36:48";22.7;455;40;35;804.2
1522748508;"2018-04-03 04:41:48";22.7;452;40;35;804.2
1522748808;"2018-04-03 04:46:48";22.7;450;40;35;804.3
1522749112;"2018-04-03 04:51:52";22.7;460;40;35;804.3
1522749412;"2018-04-03 04:56:52";22.6;456;40;35;804.3
